""	"RW1"	"RW2"	"RW3"	"RW4"	"RW5"	"RW6"	"RW7"
"H2-DMb2"	1.26281485288458	1.31605851963215	1.33399712126157	1.29144143200996	1.2142134370986	1.35688706421526	1.38714746840716
"H2-DMb1"	1.33528285255888	1.35835264629547	1.38277677365856	1.32089285775844	1.28105700745333	1.31149187486925	1.37414222609789
"Tap1"	1.21427054025495	1.28045160846518	1.31102154708526	1.25544939043515	1.23229077794358	1.176025936367	1.14956521412402
"Tap2"	1.3038505763614	1.35599454540233	1.55012473370352	1.44212207924428	1.43096583859272	1.44142362484033	1.50605557345852
"Pbx2"	1.42860496828854	1.41476057632223	1.3875758485759	1.48779971455523	1.47463037130625	1.44556499080837	1.45385478706234
"Rnf5"	1.5757688555806	1.60183069737951	1.56534249233362	1.72965281429984	1.63688835988849	1.68742968872567	1.57427807154633
"Agpat1"	1.80332222196459	1.83955345508054	1.8332307095758	1.91506046969257	1.85646021796006	1.85516959646793	1.82317038369091
"Ppt2"	1.39541550607666	1.46080790797663	1.45859425857913	1.38019982774224	1.36255589194796	1.40774199985462	1.43000032215315
"Fkbpl"	1.14076447640542	1.18006422937916	1.22970805809323	1.35463145073227	1.2750444756665	1.30523835325983	1.28695542167203
"Atf6b"	1.65154073632246	1.63690662038496	1.68699107686495	1.65410729419857	1.61177728186311	1.618581046962	1.53630852199218
"Stk19"	1.46268022903548	1.39056847153083	1.65173726092454	1.64791546188606	1.6132083545608	1.59164145416107	1.47557106903644
"Dxo"	1.37491399283904	1.39958397407348	1.37081399496213	1.46625070926747	1.43111515485733	1.362006163902	1.27563747488797
"Skiv2l"	1.49394676225208	1.488584849064	1.53786602256387	1.63298785179665	1.61962152026013	1.64843320550572	1.47133620882307
"Nelfe"	1.70801770120677	1.72897983491813	1.72252331511225	1.67963910877757	1.67992439660683	1.6747267977283	1.74899284013266
"Zbtb12"	1.59961697636965	1.54027688103123	1.28117786341185	1.54797591324828	1.51069475125532	1.50410711482472	1.41800808497241
"Ehmt2"	1.79950407079616	1.80807565492667	1.66096830742331	1.88357879433209	1.87196925860205	1.8473090614359	1.82914250484894
"Neu1"	1.13419832928228	1.1770597263621	1.77419163389606	1.65078254049092	1.64156965749855	1.64737697486868	1.60875542550229
"1110038B12Rik"	1.95998174063547	1.9237524282277	2.16990187302237	2.22948650281622	2.18971456361011	2.17887669956953	2.12942879324907
"Snord52"	1.59600200172899	1.43216124001875	1.30374567863982	1.49651780117713	1.56839239525879	1.69607363823307	1.14555149624992
"Lsm2"	1.71524610707953	1.73836988600048	1.57349249930625	1.69351946429672	1.57004134777841	1.63147350877549	1.64197104504457
"D17H6S56E-5"	1.89245754398768	1.89989685525149	1.4653360049239	1.18729539637619	1.32969719034631	1.57552610016492	1.70764405830716
"Vars"	1.81865167904341	1.80238570592405	1.93364909032947	1.82347650471428	1.80837079146361	1.80591248753966	1.84897477676749
"Clic1"	2.1192967951665	2.12946484300468	2.05790208619178	2.13477518802914	2.10903414004907	2.09933350945937	2.07780135950322
"Abhd16a"	1.43764795158013	1.49429007482581	1.27246734999539	1.433356995385	1.44565707041054	1.45357648005306	1.41065202746724
"Csnk2b"	1.85770815577522	1.83551281199389	1.87608756097429	1.96490010080524	1.92020506816415	1.91116172543955	1.8656407664854
"Gpank1"	1.11263028560996	1.16683890375447	1.29501206228742	1.47234758801164	1.38274617680833	1.36082326575407	1.23963570324683
"D17H6S53E"	1.08745910739353	1.05897745834518	1.14897724729892	1.23538355608623	1.2156359323272	1.19131431015873	1.00545870269276
"Bag6"	1.82420061260822	1.85295551367235	1.92080831674104	1.95311903508876	1.92494409864025	1.89457148632771	1.90962749335831
"Prrc2a"	1.99121664407916	1.97876693852969	1.99479524691724	2.03257049128021	2.00258827941466	1.96480204032498	1.99799475710737
"Nfkbil1"	1.30984643713639	1.29355422021714	1.3231162737341	1.52586272952045	1.39850023781095	1.43058055605571	1.39433600603398
"Ddx39b"	1.94977267175655	1.94458774364544	1.90009598892995	1.99688345621671	1.9699619045783	1.96561847640343	1.869081304703
"H2-D1"	1.59520562424459	1.60082364530305	1.70180842050687	1.60446788845419	1.58097230436048	1.62766737797683	1.66553792430937
"H2-Q4"	1.50190367351773	1.53527177230353	1.72045478464786	1.39393264785117	1.36031155896452	1.37381301851526	1.5124029522961
"Tcf19"	1.85101911764843	1.85862856401423	1.19221391999763	1.60420380603764	1.60639236873421	1.78914925226726	1.74990402185978
"Cchcr1"	1.55165266239782	1.48017547919561	1.37868889530081	1.69603892540843	1.69371771397769	1.76054597213957	1.56373278061649
"Vars2"	1.23938271602201	1.2209786197165	1.06123724331206	1.05526918005111	1.02434129277218	1.04558174687924	1.0861962196585
"Gtf2h4"	1.30077337265391	1.28426075001065	1.31322122454008	1.36794427663104	1.32100139589849	1.30429067383764	1.30949847992988
"Ddr1"	1.51188536438482	1.55809431286935	1.60066315806081	1.59693608598881	1.5880231503632	1.55447470909472	1.52713345272424
"Ier3"	2.1096080495461	2.1224329044885	2.0527707588045	2.1723564667938	2.14468807508946	2.08966017571928	2.12072823965371
"Flot1"	1.74521643015236	1.69708634732422	1.88613699148128	1.87749177482952	1.8654792798798	1.90625955120009	1.86934092808455
"Tubb5"	2.14196606406152	2.17042362708173	1.9640663117355	2.10728147551516	2.0978606925986	2.11662705879285	2.10102280657469
"Mdc1"	1.50689723130222	1.49325179156959	1.3422838024997	1.42015829024045	1.3528158753843	1.29956883367128	1.40026467066772
"Ppp1r18"	1.77033217435765	1.76849793304992	1.66090621869917	1.86806633300451	1.82944932939991	1.81804422181944	1.74469389863303
"Dhx16"	1.48795988221621	1.49659563886866	1.69155902688695	1.69836376708758	1.66876939161227	1.63740207794078	1.56729627146113
"2310061I04Rik"	1.66782149396159	1.63966858069546	1.67214985494521	1.8271235000643	1.75843578982456	1.75093078095288	1.73086564745753
"Atat1"	1.17305090948511	1.06155287715486	1.14226776197748	1.34404502925912	1.31897960586836	1.33325026918094	1.06602171227749
"Mrps18b"	1.70948587728275	1.72229341913435	1.87055870198034	1.90113575716227	1.87526699046702	1.86679883799527	1.82886412273647
"Ppp1r10"	1.46211011513186	1.50908980652509	1.59428366792661	1.3645432407685	1.38275744030386	1.43177968609364	1.4940169804793
"Abcf1"	1.90525757900704	1.92321906364696	1.91737312380573	1.74924754968329	1.75804930605061	1.76790843359518	1.90188704423364
"Prr3"	1.06567528904745	1.05849879121104	1.19427368687214	1.22279431113639	1.14018818865178	1.11312411898655	1.12731714264717
"Gnl1"	1.6858333111221	1.69169156403585	1.58919772467524	1.71545462346724	1.67459028305576	1.64348331677618	1.64695803518308
"A930015D03Rik"	1.24515114574405	1.23371543952341	1.18854919295471	1.29184842292085	1.26996423128996	1.17703601237305	1.26136785349668
"Rpp21"	1.55749630476165	1.58919054170077	1.40352076208463	1.64601370025888	1.58492340405572	1.68403338515921	1.61634547397391
"Trim39"	1.30796982652759	1.27150430791402	1.45488712418599	1.5224296898628	1.51703397137473	1.51127612394325	1.37778698916531
"Trim26"	1.45192473652101	1.45735295565375	1.56506457420509	1.69603697369003	1.64972881366154	1.63317425559186	1.55583057758895
"Ppp1r11"	1.76415384211364	1.77359090738387	1.78453673488393	1.78690100023332	1.79670869785173	1.76772005330911	1.76415286572608
"Znrd1"	1.6293402981866	1.63916734820061	1.68591496265855	1.80659754270625	1.77001601473071	1.71787860586289	1.60890008699176
"Znrd1as"	1.2082316889034	1.25967018499134	1.12449239412267	1.12002007333321	1.13053168579778	1.22928518333914	1.20125394762284
"Zfp57"	1.527551852637	1.43259954980044	1.56826492348294	1.78638522960892	1.79964230628365	1.83795543912263	1.52100055582888
"Gabbr1"	1.44651678962778	1.33516466872014	1.55315774881889	1.67201965318015	1.65229313289926	1.67569075193933	1.44986174764216
"Rn45s"	1.79003539037134	1.75309709185811	2.13609515338991	2.11649541920895	2.041997194593	2.13383272706156	1.96241727181467
"Cenpq"	1.60468982145033	1.58970372208415	1.4068659019347	1.15304993758089	1.22637830615565	1.43106050634541	1.54835338424652
"Mut"	1.55653773323733	1.5048761890653	1.54635370924467	1.39907442620628	1.47319940803271	1.49689503590978	1.53366803364289
"Cd2ap"	1.72216434144262	1.70638376236032	1.73975041172129	1.66270160650148	1.71697681360776	1.74390191192793	1.7579369177795
"Enpp4"	1.32791688293152	1.29856879555619	1.26062720039726	1.2820256822405	1.31904709825549	1.20662435406785	1.32396549348163
"Supt3"	1.43909896758251	1.41551049054254	1.19149231124357	1.32623628633638	1.28486366768707	1.34466437773124	1.34585764154723
"Cdc5l"	1.53889613181123	1.55959560188548	1.50513501748927	1.52780371077693	1.52191625761736	1.49092523748032	1.56715685134858
"B230354K17Rik"	1.25450594731193	1.1975595990956	1.12595077505404	1.06804107400935	1.16063136648092	1.1859984381718	1.18029563376262
"Aars2"	1.14978583564775	1.08350330344721	1.12072538837574	1.33289370079357	1.3103051040219	1.30335803651831	1.1051608259972
"Slc35b2"	1.50426742609538	1.54210096503769	1.40274365137603	1.33068895754776	1.31054829665619	1.29671731770442	1.42020666172444
"Hsp90ab1"	2.28309922007792	2.27920612023093	2.27030924397833	2.36589439165742	2.37572981442993	2.37404187160702	2.33142315822043
"Slc29a1"	1.72460933854551	1.71207161423264	1.62288286661701	1.77401172535339	1.73502404333799	1.7696258766229	1.76216178097382
"Tmem63b"	1.67540947109514	1.70130576268835	1.59446668074884	1.77637763106423	1.71906546684468	1.76645018137829	1.72374893439502
"Mrpl14"	1.74956465480947	1.78396108959285	1.69244781944683	1.75696312018676	1.74921713275542	1.77524499965893	1.73404470881642
"Vegfa"	1.59056131928406	1.55913194705501	1.82093779601652	1.83621040597956	1.80358390292093	1.69702899986173	1.73312458227651
"Mrps18a"	1.84735488061646	1.89001535691436	1.8891602371092	1.98206623165875	1.94601097348099	1.95926800922472	1.9305109621694
"Gtpbp2"	1.42157802118774	1.39369191495782	1.92960391869534	1.88886554460631	1.86173432881422	1.77754239258344	1.71130545119543
"Polh"	1.41707806450062	1.45961866921361	1.12526692630547	1.05188049825184	1.01356541396213	1.03572944966982	1.22230574245182
"Xpo5"	1.74247914849856	1.73040675919357	1.8404178828988	1.65551108838225	1.61952616589689	1.62280658241408	1.73653685062004
"Polr1c"	1.7408848142641	1.73382857933086	1.76537603515817	1.84048702319992	1.82901956847072	1.83884750618758	1.77518912276819
"Yipf3"	1.60346930687389	1.65075650611089	1.7156033575726	1.81013582334853	1.76518800013438	1.75717856723883	1.71124188177157
"Tjap1"	1.68306327269795	1.67725230928332	1.75029699700916	1.90074325465856	1.85693609764221	1.8112800792781	1.69028856481041
"Dnph1"	1.7055353427011	1.66378986181771	1.48068665888685	1.52377561967401	1.49831950673067	1.5807938485127	1.59840244702506
"Srf"	1.49924812509132	1.50388142640074	1.56811889382461	1.72275475270861	1.64210713144894	1.48616957815086	1.53500445615184
"Klc4"	1.01740357071914	1.07725084840863	1.19403760127071	1.39465967649274	1.3872706513815	1.33936375440013	1.23178914141352
"Mrpl2"	1.76061200780852	1.75108087351356	1.86979391005898	1.78943760918386	1.77474209468337	1.83001102740772	1.80578886185182
"Rrp36"	1.53565130426062	1.54394084416905	1.69625541920025	1.66183877179814	1.60638431647533	1.58532096118255	1.55240585185358
"Klhdc3"	1.59949995977329	1.6092532216251	1.69407977082195	1.67390931847465	1.58966216398539	1.61165792593562	1.58392512908046
"Mea1"	1.71223850512625	1.70300420770621	1.65687076195273	1.73851126024748	1.68634186357764	1.66352961891688	1.67931387859908
"Ppp2r5d"	1.85408663202639	1.85213334663853	1.79520893810335	1.90639050201602	1.87576243523351	1.85976217594005	1.86192458957484
"Pex6"	1.17689249389526	1.21304822752343	1.18471769069058	1.09617980400784	1.08508831526088	1.03109409303421	1.13243950547495
"Cnpy3"	1.76525407399863	1.77671438332713	1.84274461521646	1.83265294489933	1.79696792171233	1.77986015102113	1.76678098916266
"2310039H08Rik"	1.41530420916258	1.40604493691839	1.42532326967218	1.55553162148147	1.42206479354425	1.5347186546517	1.37937816237822
"Rpl7l1"	1.69231338006953	1.68856520991174	1.68345473011108	1.67991770533688	1.66324289468833	1.62572644580508	1.6166047656072
"Gltscr1l"	1.15205518479194	1.13857940663688	1.23932859062264	1.23859884400945	1.2116948861402	1.14965700110646	1.21293759761114
"Ubr2"	1.49715477566599	1.45432413263476	1.53203549548164	1.5667811182944	1.5808511954786	1.58006330685212	1.52618624098884
"Mrps10"	1.59003800754334	1.56392874580042	1.57793282763512	1.52520018172982	1.54637562473054	1.59591539277005	1.54865535286561
"Taf8"	1.20158758290268	1.16221989620452	1.39324398572713	1.52344956030252	1.43819682190747	1.40068099868369	1.27361403026957
"Ccnd3"	1.65426261560464	1.70363098707936	1.41899735689534	1.67768295963555	1.60735186947232	1.58898068368527	1.57060542691866
"Bysl"	1.41287009505657	1.43206940505112	1.52037249154825	1.4578304826499	1.42042289815667	1.39206263542183	1.41839324179468
"Med20"	1.36401183287204	1.38968226289271	1.62127291005384	1.63509185085014	1.5682240628458	1.47647234928963	1.43586069978334
"Tomm6"	1.63553909034567	1.65233212462611	1.64911327427538	1.68033180384467	1.65369633993245	1.66606228638441	1.67805301034976
"Foxp4"	1.67730976189648	1.66330281590844	1.67760797051091	1.88987584103587	1.82922300415489	1.79175974646059	1.72098099601044
"Nfya"	1.37023542514509	1.41298333539949	1.61990412588117	1.35787918906114	1.35647372815711	1.34027132231025	1.35809261449456
"Mocs1"	1.11879929242932	1.13241285308188	1.08604199698076	1.18959635138609	1.14173357820312	1.14551710411861	1.29940965303584
"Plcl2"	1.20252927295561	1.13656614742703	1.60236174077854	1.29035319989257	1.28393792880562	1.23895880531324	1.34525255905196
"Tbc1d5"	1.34315142695494	1.33470083565337	1.37646862632156	1.00929840087437	1.01916039631839	1.04080289316009	1.39505497614764
"Rab5a"	1.63820413983139	1.6533031046556	1.84312120895992	1.89622956102547	1.91536131848233	1.84078728474913	1.7428958599147
"Kat2b"	1.13200746148573	1.14167291808917	1.19071833931472	1.16332581123876	1.17175047969598	1.17689002140819	1.17266564704538
"Ccdc94"	1.22819227053725	1.28911206714219	1.44455385982301	1.46495422551082	1.45039296637941	1.38978858526114	1.24612245072636
"Mpnd"	1.62487390433424	1.61709199150402	1.33545025950906	1.39045673235884	1.38393119058099	1.41668511164838	1.43253145371955
"Sh3gl1"	1.70410745186136	1.69995317365059	1.76911506516052	1.65241209677304	1.64670982692715	1.63785612137227	1.60871698624515
"Chaf1a"	1.76735593733311	1.76559339220766	1.26563522274503	1.38407413851377	1.41517818959431	1.65935266665031	1.6812482116997
"Ubxn6"	1.59746554432339	1.59179298780686	1.73329780726673	1.66175457271947	1.64800505299007	1.67756352553457	1.75031783557722
"Hdgfrp2"	1.76656386023241	1.76316523626561	1.83921198714633	1.93128674769045	1.92013368294267	1.94270678892543	1.85400720300605
"Mydgf"	1.81600989420262	1.84841470168807	1.88615712533891	1.72204331936892	1.70914749740648	1.72154661731059	1.79014099369819
"Dpp9"	1.67615021178831	1.67200152983157	1.75278959423549	1.68138209064025	1.65008413611441	1.64055221029	1.72175504989722
"Fem1a"	1.1540928866637	1.18546214036349	1.0974327462583	1.27764332984298	1.28018249886931	1.31889596458413	1.06305722089277
"Ticam1"	1.320385341876	1.39246514055557	1.36208033979835	1.39741235881021	1.33825083538175	1.29228878226957	1.30567941845501
"Plin3"	1.62526851036296	1.66338862954462	1.59979859166499	1.6877219340183	1.70975646835373	1.76008397166333	1.85092043349636
"Kdm4b"	1.14210011787678	1.09653225169619	1.20224657200518	1.28170228020702	1.23310485933501	1.21388726968367	1.2263073966936
